title,text
Hoax claims Joy Behar wished Trump's death on Twitter,ජෝයි බෙහාර් ට්විටර් හරහා ට්‍රම්ප්ගේ මරණයට ප්‍රාර්ථනා කළ බව හොක්ස් ප්‍රකාශ කරයි
"Will Smith, Jada Pinkett NOT Getting â€œ$270 Million Divorce,â€ Despite Report","විල් ස්මිත්, ජාඩා පින්කට් ""ඩොලර් මිලියන 270 ක දික්කසාදයක්"" ලබා නොගනී, වාර්තාව තිබියදීත්"
"Gigi Hadid, Zayn Malik Never Had Baby Nine Months After Fake Pregnancy Rumor","Gigi Hadid, Zayn Malik මාස නවයකට පසු කිසි දිනක දරුවෙකු බිහි නොකළ ව්‍යාජ ගැබ්ගැනීම් කටකතාව"
Ben Affleck Cheated On Jennifer Garner With Nanny Christine Ouzounian: Report,බෙන් ඇෆ්ලෙක් නැනී ක්‍රිස්ටීන් ඕසෝනියන් සමඟ ජෙනිෆර් ගාර්නර්ට වංචා කළා: වාර්තාව
Celebs respond to Trumpcare bill fail,ට්‍රම්ප්කෙයාර් පනත අසාර්ථක වීම ගැන ජනප්‍රිය තරු ප්‍රතිචාර දක්වයි
"Kate Middleton age, children and net worth compared to Meghan Markle","මේගන් මාක්ල්ට සාපේක්ෂව කේට් මිඩ්ල්ටන්ගේ වයස, දරුවන් සහ ශුද්ධ වටිනාකම"
"Justin Theroux, Selena Gomez NOT Sending Flirty Texts Following Jennifer Aniston Split, Despite Report","ජස්ටින් තෙරොක්ස්, සෙලීනා ගෝමස් ජෙනිෆර් ඇනිස්ටන් වෙන්වීමෙන් පසු සල්ලාල පෙළ යවා නැත, වාර්තාව තිබියදීත්"
"Reese Witherspoon, MGM Bringing The Gang Back For â€˜Legally Blonde 3â€™","රීස් විටර්ස්පෝන්, MGM ""නීත්‍යානුකූලව Blonde 3"" සඳහා කල්ලිය නැවත ගෙන ඒම"
Miley Cyrus: from bride-to-be to baby on board,මයිලි සයිරස්: මනාලියගේ සිට දරුවා දක්වා නැවේ
Brad and Ange back together,බ්‍රැඩ් සහ ඇන්ජ් නැවතත් එකට
Jennifer Aniston And Justin Theroux Are Having â€˜Major Regretsâ€™ Over Their Split,"Jennifer Aniston සහ Justin Theroux ඔවුන්ගේ භේදය ගැන ""ප්‍රධාන පසුතැවිල්ලක්"" දක්වති"
"The Weeknd Is Jealous Of Selena Gomezâ€™ New Co-Star, British Hottie Jude Law","සති අන්තය සෙලීනා ගෝමස්ගේ නව සහකාරිය, බ්‍රිතාන්‍ය හොටී ජූඩ් ලෝ ගැන ඊර්ෂ්‍යා කරයි"
Angelina Jolie About What Her Kids Will Read Online About Her ,ඇන්ජලිනා ජොලී ඇගේ දරුවන් ඇය ගැන අන්තර්ජාලයෙන් කියවන දේ ගැන
Sandra Bullockâ€™s Getting Hitched,සැන්ඩ්‍රා බුලොක්ගේ හිච් අවුල් වේ
Brad Pitt and Margot Robbie in new scandal,බ්‍රැඩ් පිට් සහ මාර්ගට් රොබී නව අපකීර්තියක
"Did Tom Hanks ever have plastic surgery? If so, what did he have done?",ටොම් හැන්ක්ස් කවදා හෝ ප්ලාස්ටික් සැත්කම් කර තිබේද? එසේ නම් ඔහු කර ඇත්තේ කුමක්ද?
"Miranda Lambert and Blake Shelton had an affair, her ex claims",මිරැන්ඩා ලැම්බර්ට් සහ බ්ලේක් ෂෙල්ටන් අතර අනියම් සම්බන්ධයක් පැවති බව ඇගේ හිටපු ප්‍රකාශය
Kate Upton Models Lingerie Every Night For Justin Verlander To Inspire Him In World Series,ජස්ටින් වර්ලැන්ඩර්ට ලෝක කතා මාලාවේ දිරිගැන්වීම සඳහා කේට් අප්ටන් සෑම රාත්‍රියකම යට ඇඳුම් ආයිත්තම් කරයි
When Are Sophie Turner & Joe Jonas Getting Married Because We're So Ready For Another 'Game Of Thrones' Wedding,Sophie Turner සහ Joe Jonas විවාහ වන්නේ කවදාද මන්ද අපි තවත් 'Game Of Thrones' විවාහ මංගල්‍යයකට සූදානම් නිසා
Party Before Prison? Chris Soules Heading To NYC During Fashion Week Before Trial,බන්ධනාගාරයට පෙර සාදයක්? ක්‍රිස් සෝල්ස් නඩු විභාගයට පෙර විලාසිතා සතිය තුළ NYC වෙත ගමන් කරයි
Kris Jenner Says She Has No Plans to Retire,ක්‍රිස් ජෙනර් පවසන්නේ ඇයට විශ්‍රාම යාමට කිසිදු සැලසුමක් නොමැති බවයි
All The Signs Kourtney Kardashian & Scott Disick Are Getting Back Together,කෝට්නි කාර්ඩේෂියන් සහ ස්කොට් ඩිසික් නැවතත් එකට එකතු වන සියලුම සංඥා
"Katie Holmes-Tom Cruise divorce deal lets her control Suri's upbringing, source says","Katie Holmes-Tom Cruise දික්කසාද ගිවිසුම ඇයට සූරිගේ හැදී වැඩීම පාලනය කිරීමට ඉඩ සලසයි, මූලාශ්‍රය පවසයි"
"War Games? Brad Thinks Angelinaâ€™s Iraq Trip A Big Publicity Stunt, Says Source",යුධ ක්‍රීඩා? ඇන්ජලිනාගේ ඉරාක සංචාරය විශාල ප්‍රචාරණයක් ලෙස බ්‍රැඩ් සිතන බව මූලාශ්‍රය පවසයි
Meghan Markle â€˜Overwhelmedâ€™ By Royal Etiquette â€” How Harry & The Queen Are Helping,"රාජකීය ආචාර විධි අනුව මේගන් මාක්ල් ""අධිකව"" - හැරී සහ රැජින උදව් කරන ආකාරය"
"Caitlyn Jenner: her confrontation with the Kardashians about pay per view TV special, her lonely Motherâ€™s day, and her new date: Know all that here! â€“ Married Biography","Caitlyn Jenner: TV විශේෂ දර්ශනයකට ගෙවීමක් ගැන Kardashians සමග ඇයගේ ගැටුම, ඇගේ හුදකලා මවගේ දිනය සහ ඇගේ නව දිනය: ඒ සියල්ල මෙතැනින් දැනගන්න! - විවාහක චරිතාපදානය"
Travis Scott Thinks Kylie Jenner Needs to Stop Spoiling Stormi Webster (EXCLUSIVE),ට්‍රැවිස් ස්කොට් සිතන්නේ කයිලි ජෙනර් ස්ටෝමි වෙබ්ස්ටර් නරක් කිරීම නැවැත්විය යුතු බවයි (විශේෂිත)
Ariana Grande leads support for victims of London terror attack,ලන්ඩන් ත්‍රස්ත ප්‍රහාරයෙන් විපතට පත් වූවන්ට සහය වීමට අරියානා ග්‍රෑන්ඩ් නායකත්වය දෙයි
Versace puns,Versace puns
Katie Holmes: PREGNANT With Jamie Foxx's Baby?!,කේටි හෝම්ස්: ජේමි ෆොක්ස්ගේ දරුවා සමඟ ගැබ්ගෙනද?!
Robert Pattinson and Kristen Stewart Reunite in Los Angeles After Spending Over Two Months Apart,රොබට් පැටින්සන් සහ ක්‍රිස්ටන් ස්ටුවර්ට් මාස දෙකක කාලයක් ගත කිරීමෙන් පසු ලොස් ඇන්ජලීස් හි නැවත එක් වෙති
kAqH 30 Karrueche tran et quavo,kAqH 30 Karrueche tran et quavo
Vanessa Kirby Dismisses Tom Cruise Romance Rumors,වැනේසා කර්බි ටොම් කෲස් ආදර කටකතා බැහැර කරයි
Pregnant Khloe Kardashian enjoys baby shower with sisters and Kris,ගැබිනි Khloe Kardashian සහෝදරියන් සහ ක්‍රිස් සමඟ ළදරු ස්නානය භුක්ති විඳියි
Angelina Jolie & Jared Leto Dating After Brad Pitt Divorce â€” Report,බ්‍රැඩ් පිට් දික්කසාදයෙන් පසු ඇන්ජලිනා ජොලී සහ ජැරඩ් ලෙටෝ ආලය - වාර්තාව
Beyonce  Jay Z Cashing In On Cheating Scandal With Music ,Beyonce Jay Z සංගීතය සමඟ වංචා දූෂණ වංචා කිරීම
"Jamie Lynn Spears Talks About Her Teenage Pregnancy and Her ""Second Baby""","Jamie Lynn Spears ඇගේ නව යොවුන් වියේ ගැබ් ගැනීම සහ ඇගේ ""දෙවන දරුවා"" ගැන කතා කරයි"
Watch Saturday Night Live Highlight: Sean Spicer Returns,සෙනසුරාදා රාත්‍රියේ සජීවී විශේෂත්වය නරඹන්න: Sean Spicer Returns
Hollywood Celebrates Harvey Weinstein Academy Expulsion With Online Glee,හොලිවුඩ් හාවි වෙයින්ස්ටයින් ඇකඩමිය නෙරපා හැරීම ඔන්ලයින් ග්ලී සමඟ සමරයි
"'Completely made up': Brad Pitt isn't dating the 21-year-old who played a teen version of Angelina Jolie in a movie, says source",'සම්පූර්ණයෙන්ම සකස් කර ඇත': චිත්‍රපටයක ඇන්ජලිනා ජොලීගේ යොවුන් පිටපතක් රඟපෑ 21 හැවිරිදි තරුණයා සමඟ බ්‍රැඩ් පිට් පෙම් සබඳතාවක් පවත්වන්නේ නැති බව මූලාශ්‍ර පවසයි
Jessica Simpson Is Pregnant Again â€” Report,ජෙසිකා සිම්ප්සන් නැවතත් ගැබ්ගෙන ඇත - වාර්තාව
Jennifer Lopez Talks Marriage and Alex Rodriguez,Jennifer Lopez විවාහය සහ Alex Rodriguez ගැන කතා කරයි
Rebecca Romijn & Jerry O'Connell,Rebecca Romijn & Jerry O'Connell
Kanye West & Caitlyn Jenner Become A Couple,කන්යේ වෙස්ට් සහ කේට්ලින් ජෙනර් යුවළක් බවට පත් විය
Taylor Swift Terrified Her Comeback Means A Breakup With Boyfriend Joe Alwyn,ටේලර් ස්විෆ්ට් බියට පත් ඇගේ නැවත පැමිණීම යනු පෙම්වතා ජෝ ඇල්වින් සමඟ වෙන්වීමකි
Van Jones to Kim Kardashian: Is Trump using you?,වෑන් ජෝන්ස් කිම් කාර්ඩෂියන්ට: ට්‍රම්ප් ඔබව භාවිතා කරනවාද?
Did Meghan Markle Have A Secret First Husband?,Meghan Markle හට රහස් පළමු ස්වාමිපුරුෂයෙක් සිටියාද?
